parent;type;Attribute 1 Name;Attribute 1 Value(s);Attribute 1 Visible;Attribute 2 Name;Attribute 2 Value(s);Attribute 2 Visible;Attribute 3 Name;Attribute 3 Value(s);Attribute 3 Visible;Attribute 4 Name;Attribute 4 Value(s);Attribute 4 Visible;Attribute 5 Name;Attribute 5 Value(s);Attribute 5 Visible;Attribute 6 Name;Attribute 6 Value(s);Attribute 6 Visible;Attribute 7 Name;Attribute 7 Value(s);Attribute 7 Visible;Attribute 8 Name;Attribute 8 Value(s);Attribute 8 Visible;Attribute 9 Name;Attribute 9 Value(s);Attribute 9 Visible;Attribute 10 Name;Attribute 10 Value(s);Attribute 10 Visible;Attribute 11 Name;Attribute 11 Value(s);Attribute 11 Visible;Имя;Цена;Images;Categories;SKU;Tags;Tax class;В наличии?
86706;variable;Пол;Женщинам;1;Размер;42, 44, 46, 48;1;Характеристики;;0;Сезонность;;0;Эластичность;Да;1;Состав;Лапша;1;Размерность;;0;Длина;;0;Страна;Турция;1;Оптовая цена;;0;Стиль;;0;Платье;;https://sun9-84.userapi.com/sun9-20/impg/TzezmTm4pwkJ6vNpWB4mnquUGky1f2kMzXbJgg/u19K9N0wo7g.jpg?size=105x130&amp&quality=96&amp&sign=4d629145a3eeb31c2bdef177ee72520c&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Платья;86706;Платье;УСН 6%;1
86706;variation;;;;Размер;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;86707;;;1
86706;variation;;;;Размер;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;86708;;;1
86706;variation;;;;Размер;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;86709;;;1
86706;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;86710;;;1
24911;variable;Пол;Женщинам;1;Размер;42, 44, 46, 48;1;Характеристики;;0;Сезонность;;0;Эластичность;Да;1;Состав;Лапша;1;Размерность;;0;Длина;;0;Страна;Турция;1;Оптовая цена;;0;Стиль;;0;Платье;;https://sun9-84.userapi.com/sun9-82/impg/cJWY4wWLkdsZYNO2bs3VbCVs5NVA8DWvszlKQw/v94DbTb4PT8.jpg?size=105x130&amp&quality=96&amp&sign=7b07fe3ab766ad83d1d4b4b3589a8699&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Платья;24911;Платье;УСН 6%;1
24911;variation;;;;Размер;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;24912;;;1
24911;variation;;;;Размер;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;24913;;;1
24911;variation;;;;Размер;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;24914;;;1
24911;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;24915;;;1
60729;variable;Пол;Женщинам;1;Размер;42, 44, 46, 48;1;Характеристики;;0;Сезонность;;0;Эластичность;Да;1;Состав;Лапша;1;Размерность;;0;Длина;;0;Страна;Турция;1;Оптовая цена;;0;Стиль;;0;Платье;;https://sun9-84.userapi.com/sun9-48/impg/atcBcP8vKsQd57BDufsUzVfy3jJDxvP2ul5zew/4Q-sgUL8XLg.jpg?size=484x604&amp&quality=96&amp&sign=16109e40ba16394efc1d511e1f0f2e46&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Платья;60729;Платье;УСН 6%;1
60729;variation;;;;Размер;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;60730;;;1
60729;variation;;;;Размер;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;60731;;;1
60729;variation;;;;Размер;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;60732;;;1
60729;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;60733;;;1
47124;variable;Пол;Женщинам;1;Размер;42, 44, 46, 48;1;Характеристики;;0;Сезонность;;0;Эластичность;Да;1;Состав;Лапша;1;Размерность;;0;Длина;;0;Страна;Турция;1;Оптовая цена;;0;Стиль;;0;Платье;;https://sun9-84.userapi.com/sun9-79/impg/N1lK-FlNMT9g0v39DtNF81UqOHLil6Pxg3y-Og/mMu6WVapdZI.jpg?size=491x604&amp&quality=96&amp&sign=a556ed6167f279d6a9fed47edd52c009&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Платья;47124;Платье;УСН 6%;1
47124;variation;;;;Размер;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;47125;;;1
47124;variation;;;;Размер;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;47126;;;1
47124;variation;;;;Размер;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;47127;;;1
47124;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;47128;;;1
57038;variable;Пол;Женщинам;1;Размер;42, 44, 46, 48;1;Характеристики;;0;Сезонность;;0;Эластичность;Да;1;Состав;Лапша;1;Размерность;;0;Длина;;0;Страна;Турция;1;Оптовая цена;;0;Стиль;;0;Платье;;https://sun9-84.userapi.com/sun9-44/impg/Vl_hOsLq1uhc2gBpy9TE2U9tuRNdyu10DqCEhQ/0nbI_A4JGCs.jpg?size=492x604&amp&quality=96&amp&sign=66c802aba61192719d74ee18098a33ce&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Платья;57038;Платье;УСН 6%;1
57038;variation;;;;Размер;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;57039;;;1
57038;variation;;;;Размер;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;57040;;;1
57038;variation;;;;Размер;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;57041;;;1
57038;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;57042;;;1
38431;variable;Пол;Женщинам;1;Размер;42, 44, 46, 48;1;Характеристики;;0;Сезонность;;0;Эластичность;Да;1;Состав;Лапша;1;Размерность;;0;Длина;;0;Страна;Турция;1;Оптовая цена;;0;Стиль;;0;Платье;;https://sun9-84.userapi.com/sun9-21/impg/eAOZKHu0MfQ6fYvpVKZeqonC1i_MKFT75BY70g/MXGk9TjYLuM.jpg?size=105x130&amp&quality=96&amp&sign=49d5790481a4be4074fe47f41090f8a2&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Платья;38431;Платье;УСН 6%;1
38431;variation;;;;Размер;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;38432;;;1
38431;variation;;;;Размер;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;38433;;;1
38431;variation;;;;Размер;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;38434;;;1
38431;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;38435;;;1
36513;variable;Пол;Женщинам;1;Размер;42, 44, 46, 48;1;Характеристики;;0;Сезонность;;0;Эластичность;Да;1;Состав;Лапша;1;Размерность;;0;Длина;;0;Страна;Турция;1;Оптовая цена;;0;Стиль;;0;Платье;;https://sun9-84.userapi.com/sun9-9/impg/0ztHDj8yUSjzyRgwHouoEeDZvEbsrxVVtI6aBg/u6fe6n6aP3s.jpg?size=105x130&amp&quality=96&amp&sign=54e8f946f855cf8545c1e3b4e5532e7b&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Платья;36513;Платье;УСН 6%;1
36513;variation;;;;Размер;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;36514;;;1
36513;variation;;;;Размер;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;36515;;;1
36513;variation;;;;Размер;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;36516;;;1
36513;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;36517;;;1
72856;variable;Пол;Женщинам;1;Размер;42, 44, 46, 48;1;Характеристики;;0;Сезонность;;0;Эластичность;Да;1;Состав;Лапша;1;Размерность;;0;Длина;;0;Страна;Турция;1;Оптовая цена;;0;Стиль;;0;Платье;;https://sun9-84.userapi.com/sun9-22/impg/-8ik5ima_CPKJ6mvow4LBTuCBJq3o3REcD57Uw/R8ddhOYRCA8.jpg?size=105x130&amp&quality=96&amp&sign=1d7e260b118b9722d1c830b583215125&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Платья;72856;Платье;УСН 6%;1
72856;variation;;;;Размер;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;72857;;;1
72856;variation;;;;Размер;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;72858;;;1
72856;variation;;;;Размер;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;72859;;;1
72856;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;72860;;;1
10838;variable;Пол;Женщинам;1;Размер;42, 44, 46, 48;1;Характеристики;;0;Сезонность;;0;Эластичность;Да;1;Состав;Лапша;1;Размерность;;0;Длина;;0;Страна;Турция;1;Оптовая цена;;0;Стиль;;0;Платье;;https://sun9-84.userapi.com/sun9-18/impg/nMExFMTMkbbqaM576i5BqV5qbw_fD8PxoKXTZQ/4qE3ZF5TvH4.jpg?size=105x130&amp&quality=96&amp&sign=c545c6c7b17e0fcf5534ad05966d0ccd&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Платья;10838;Платье;УСН 6%;1
10838;variation;;;;Размер;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;10839;;;1
10838;variation;;;;Размер;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;10840;;;1
10838;variation;;;;Размер;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;10841;;;1
10838;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;10842;;;1
92742;variable;Пол;Женщинам;1;Размер;42, 44, 46, 48;1;Характеристики;;0;Сезонность;;0;Эластичность;Да;1;Состав;Лапша;1;Размерность;;0;Длина;;0;Страна;Турция;1;Оптовая цена;;0;Стиль;;0;Платье;;https://sun9-84.userapi.com/sun9-49/impg/eScRpkitBffIbhap_ZHQ39kqxhtFxQbtn44hug/soQe--rNKh0.jpg?size=105x130&amp&quality=96&amp&sign=2ca0884d2e3697a8853937c203cafe9e&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Платья;92742;Платье;УСН 6%;1
92742;variation;;;;Размер;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;92743;;;1
92742;variation;;;;Размер;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;92744;;;1
92742;variation;;;;Размер;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;92745;;;1
92742;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;92746;;;1
52933;variable;Пол;Женщинам;1;Размер;42, 44, 46, 48;1;Характеристики;;0;Сезонность;;0;Эластичность;Да;1;Состав;Лапша;1;Размерность;;0;Длина;;0;Страна;Турция;1;Оптовая цена;;0;Стиль;;0;Платье;;https://sun9-84.userapi.com/sun9-38/impg/qaEWfrzJSapiVrT4jeHYXLIm6yMYc-QbeE1B8A/gWxlc3wgzFY.jpg?size=106x130&amp&quality=96&amp&sign=186717d9d87ba627abff2ab9ceae1771&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Платья;52933;Платье;УСН 6%;1
52933;variation;;;;Размер;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;52934;;;1
52933;variation;;;;Размер;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;52935;;;1
52933;variation;;;;Размер;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;52936;;;1
52933;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;52937;;;1
40217;variable;Пол;Женщинам;1;Размер;42, 44, 46, 48;1;Характеристики;;0;Сезонность;;0;Эластичность;;0;Состав;;0;Размерность;;0;Длина;;0;Страна;;0;Оптовая цена;;0;Стиль;;0;Рубашка;;https://sun9-84.userapi.com/sun9-68/impg/6QbcRmH9nDGjdjdVRTHOX1TFms8vzroGmhLERQ/jMky5Zj2qM8.jpg?size=487x604&amp&quality=96&amp&sign=c2e0c9d11f48b5ca9849fc1b913b07cb&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Рубашки;40217;Рубашка;УСН 6%;1
40217;variation;;;;Размер;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;40218;;;1
40217;variation;;;;Размер;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;40219;;;1
40217;variation;;;;Размер;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;40220;;;1
40217;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;40221;;;1
72403;variable;Пол;Женщинам;1;Размер;42, 44, 46, 48;1;Характеристики;;0;Сезонность;;0;Эластичность;;0;Состав;;0;Размерность;;0;Длина;;0;Страна;;0;Оптовая цена;;0;Стиль;;0;Рубашка;;https://sun9-84.userapi.com/sun9-32/impg/qToTElLZTseSEfj3bBS4_kv92ZBQFu-vFGBNMg/L7LNvjAV8C8.jpg?size=105x130&amp&quality=96&amp&sign=dc5aedfb402948ce145c4148c193429d&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Рубашки;72403;Рубашка;УСН 6%;1
72403;variation;;;;Размер;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;72404;;;1
72403;variation;;;;Размер;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;72405;;;1
72403;variation;;;;Размер;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;72406;;;1
72403;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;72407;;;1
60532;variable;Пол;Женщинам;1;Размер;42, 44, 46, 48;1;Характеристики;;0;Сезонность;;0;Эластичность;;0;Состав;;0;Размерность;;0;Длина;;0;Страна;;0;Оптовая цена;;0;Стиль;;0;Рубашка;;https://sun9-84.userapi.com/sun9-62/impg/H_pk5o3ZTviUn3w3kPiU3tp5DjYA7kfeAL7hgw/vnCvy-QlxjE.jpg?size=385x604&amp&quality=96&amp&sign=834bb4bd669ebde7aae07e6177f35576&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Рубашки;60532;Рубашка;УСН 6%;1
60532;variation;;;;Размер;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;60533;;;1
60532;variation;;;;Размер;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;60534;;;1
60532;variation;;;;Размер;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;60535;;;1
60532;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;60536;;;1
40206;variable;Пол;Женщинам;1;Размер;42, 44, 46, 48;1;Характеристики;;0;Сезонность;;0;Эластичность;;0;Состав;;0;Размерность;;0;Длина;;0;Страна;;0;Оптовая цена;;0;Стиль;;0;Рубашка;;https://sun9-84.userapi.com/sun9-58/impg/4z9yxQHnKmgUVIo3h44gNZ0sbIScZg8MIYj75g/Tjr4VdLgxC4.jpg?size=105x130&amp&quality=96&amp&sign=7a6cab39f664dce53f7192ec33c7d67a&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Рубашки;40206;Рубашка;УСН 6%;1
40206;variation;;;;Размер;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;40207;;;1
40206;variation;;;;Размер;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;40208;;;1
40206;variation;;;;Размер;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;40209;;;1
40206;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;40210;;;1
11621;variable;Пол;Женщинам;1;Размер;42, 44, 46, 48;1;Характеристики;;0;Сезонность;;0;Эластичность;;0;Состав;Лапша;1;Размерность;;0;Длина;;0;Страна;Турция;1;Оптовая цена;;0;Стиль;;0;Костюм тройка;;https://sun9-84.userapi.com/sun9-87/impg/8cIQ_5z3iAUepZJySbyOpWWp6_NaWSm9ESiMYw/bu-maWC_eqo.jpg?size=604x588&amp&quality=96&amp&sign=00408886c27c1f76f851515914ea9ad6&amp&type=album;;11621;Костюм тройка;УСН 6%;1
